data,tipo,num_casos,num_casos_media_movel_7_dias,num_casos_funcao,forecast,abaixo_95,acima_95
2020-03-14,diario,0,2,58.44381,0,NULL,NULL
2020-03-15,diario,0,1,59.43387,0,NULL,NULL
2020-03-16,diario,2,2,60.43757,0,NULL,NULL
2020-03-17,diario,2,2,61.45505,0,NULL,NULL
2020-03-18,diario,5,2,62.48642,0,NULL,NULL
2020-03-19,diario,3,2,63.53183,0,NULL,NULL
2020-03-20,diario,10,4,64.59138,0,NULL,NULL
2020-03-22,diario,4,4,65.66521,0,NULL,NULL
2020-03-23,diario,6,5,66.75344,0,NULL,NULL
2020-03-24,diario,9,6,67.85620,0,NULL,NULL
2020-03-25,diario,10,7,68.97362,0,NULL,NULL
2020-03-26,diario,10,8,70.10581,0,NULL,NULL
2020-03-27,diario,5,8,71.25290,0,NULL,NULL
2020-03-28,diario,4,7,72.41502,0,NULL,NULL
2020-03-29,diario,4,7,73.59229,0,NULL,NULL
2020-03-30,diario,0,6,74.78483,0,NULL,NULL
2020-03-31,diario,11,7,75.99277,0,NULL,NULL
2020-04-01,diario,7,6,77.21623,0,NULL,NULL
2020-04-02,diario,12,7,78.45533,0,NULL,NULL
2020-04-03,diario,24,9,79.71020,0,NULL,NULL
2020-04-04,diario,19,11,80.98095,0,NULL,NULL
2020-04-06,diario,33,16,82.26771,0,NULL,NULL
2020-04-07,diario,35,21,83.57060,0,NULL,NULL
2020-04-08,diario,21,22,84.88973,0,NULL,NULL
2020-04-09,diario,7,22,86.22523,0,NULL,NULL
2020-04-11,diario,51,28,87.57721,0,NULL,NULL
2020-04-13,diario,39,30,88.94579,0,NULL,NULL
2020-04-14,diario,9,28,90.33109,0,NULL,NULL
2020-04-15,diario,11,25,91.73323,0,NULL,NULL
2020-04-16,diario,27,24,93.15232,0,NULL,NULL
2020-04-17,diario,6,22,94.58847,0,NULL,NULL
2020-04-18,diario,10,22,96.04179,0,NULL,NULL
2020-04-20,diario,25,19,97.51241,0,NULL,NULL
2020-04-21,diario,9,14,99.00043,0,NULL,NULL
2020-04-22,diario,15,15,100.50596,0,NULL,NULL
2020-04-23,diario,26,17,102.02912,0,NULL,NULL
2020-04-24,diario,13,15,103.57000,0,NULL,NULL
2020-04-25,diario,14,16,105.12872,0,NULL,NULL
2020-04-26,diario,6,16,106.70538,0,NULL,NULL
2020-04-27,diario,26,16,108.30010,0,NULL,NULL
2020-04-28,diario,24,18,109.91296,0,NULL,NULL
2020-04-29,diario,5,17,111.54408,0,NULL,NULL
2020-04-30,diario,40,19,113.19356,0,NULL,NULL
2020-05-01,diario,10,18,114.86149,0,NULL,NULL
2020-05-03,diario,9,18,116.54797,0,NULL,NULL
2020-05-04,diario,28,21,118.25311,0,NULL,NULL
2020-05-05,diario,7,18,119.97699,0,NULL,NULL
2020-05-06,diario,15,17,121.71971,0,NULL,NULL
2020-05-07,diario,33,21,123.48136,0,NULL,NULL
2020-05-08,diario,17,17,125.26204,0,NULL,NULL
2020-05-09,diario,8,17,127.06182,0,NULL,NULL
2020-05-11,diario,10,17,128.88081,0,NULL,NULL
2020-05-12,diario,18,16,130.71907,0,NULL,NULL
2020-05-13,diario,15,17,132.57671,0,NULL,NULL
2020-05-14,diario,31,19,134.45380,0,NULL,NULL
2020-05-15,diario,24,18,136.35041,0,NULL,NULL
2020-05-16,diario,12,17,138.26663,0,NULL,NULL
2020-05-18,diario,13,18,140.20254,0,NULL,NULL
2020-05-19,diario,25,20,142.15820,0,NULL,NULL
2020-05-20,diario,23,21,144.13369,0,NULL,NULL
2020-05-21,diario,11,20,146.12909,0,NULL,NULL
2020-05-22,diario,8,17,148.14445,0,NULL,NULL
2020-05-23,diario,15,16,150.17984,0,NULL,NULL
2020-05-25,diario,25,18,152.23533,0,NULL,NULL
2020-05-26,diario,14,18,154.31098,0,NULL,NULL
2020-05-27,diario,20,17,156.40684,0,NULL,NULL
2020-05-28,diario,94,27,158.52298,0,NULL,NULL
2020-05-29,diario,11,27,160.65945,0,NULL,NULL
2020-05-30,diario,9,27,162.81629,0,NULL,NULL
2020-06-01,diario,20,28,164.99356,0,NULL,NULL
2020-06-02,diario,29,29,167.19131,0,NULL,NULL
2020-06-03,diario,33,31,169.40957,0,NULL,NULL
2020-06-04,diario,21,31,171.64840,0,NULL,NULL
2020-06-05,diario,25,22,173.90782,0,NULL,NULL
2020-06-06,diario,53,28,176.18788,0,NULL,NULL
2020-06-08,diario,62,35,178.48860,0,NULL,NULL
2020-06-09,diario,47,39,180.81003,0,NULL,NULL
2020-06-10,diario,220,66,183.15218,0,NULL,NULL
2020-06-11,diario,46,68,185.51508,0,NULL,NULL
2020-06-12,diario,53,73,187.89875,0,NULL,NULL
2020-06-13,diario,59,78,190.30322,0,NULL,NULL
2020-06-15,diario,88,83,192.72850,0,NULL,NULL
2020-06-16,diario,510,147,195.17459,0,NULL,NULL
2020-06-17,diario,114,156,197.64152,0,NULL,NULL
2020-06-18,diario,54,132,200.12928,0,NULL,NULL
2020-06-19,diario,120,143,202.63789,0,NULL,NULL
2020-06-20,diario,171,160,205.16733,0,NULL,NULL
2020-06-21,diario,51,159,207.71762,0,NULL,NULL
2020-06-22,diario,147,167,210.28873,0,NULL,NULL
2020-06-23,diario,266,132,212.88067,0,NULL,NULL
2020-06-24,diario,475,184,215.49342,0,NULL,NULL
2020-06-25,diario,175,201,218.12696,0,NULL,NULL
2020-06-26,diario,153,206,220.78128,0,NULL,NULL
2020-06-27,diario,98,195,223.45634,0,NULL,NULL
2020-06-28,diario,86,200,226.15213,0,NULL,NULL
2020-06-29,diario,489,249,228.86861,0,NULL,NULL
2020-06-30,diario,404,269,231.60575,0,NULL,NULL
2020-07-01,diario,345,250,234.36352,0,NULL,NULL
2020-07-02,diario,434,287,237.14186,0,NULL,NULL
2020-07-03,diario,411,324,239.94074,0,NULL,NULL
2020-07-04,diario,119,327,242.76010,0,NULL,NULL
2020-07-05,diario,348,365,245.59990,0,NULL,NULL
2020-07-06,diario,695,394,248.46008,0,NULL,NULL
2020-07-07,diario,256,373,251.34058,0,NULL,NULL
2020-07-08,diario,640,415,254.24133,0,NULL,NULL
2020-07-09,diario,418,413,257.16227,0,NULL,NULL
2020-07-10,diario,454,419,260.10332,0,NULL,NULL
2020-07-11,diario,367,454,263.06442,0,NULL,NULL
2020-07-12,diario,184,431,266.04547,0,NULL,NULL
2020-07-13,diario,591,416,269.04639,0,NULL,NULL
2020-07-14,diario,233,413,272.06711,0,NULL,NULL
2020-07-15,diario,717,424,275.10752,0,NULL,NULL
2020-07-16,diario,768,474,278.16753,0,NULL,NULL
2020-07-17,diario,465,475,281.24705,0,NULL,NULL
2020-07-18,diario,468,490,284.34596,0,NULL,NULL
2020-07-19,diario,307,507,287.46415,0,NULL,NULL
2020-07-20,diario,537,500,290.60152,0,NULL,NULL
2020-07-21,diario,467,533,293.75795,0,NULL,NULL
2020-07-22,diario,662,525,296.93332,0,NULL,NULL
2020-07-23,diario,640,507,300.12750,0,NULL,NULL
2020-07-24,diario,720,543,303.34036,0,NULL,NULL
2020-07-25,diario,364,529,306.57177,0,NULL,NULL
2020-07-26,diario,245,520,309.82159,0,NULL,NULL
2020-07-27,diario,295,485,313.08968,0,NULL,NULL
2020-07-28,diario,392,474,316.37589,0,NULL,NULL
2020-07-29,diario,411,439,319.68007,0,NULL,NULL
2020-07-30,diario,496,418,323.00207,0,NULL,NULL
2020-07-31,diario,699,415,326.34171,0,NULL,NULL
2020-08-01,diario,619,451,329.69885,0,NULL,NULL
2020-08-02,diario,418,476,333.07331,0,NULL,NULL
2020-08-03,diario,587,518,336.46492,0,NULL,NULL
2020-08-04,diario,620,550,339.87349,0,NULL,NULL
2020-08-05,diario,733,596,343.29885,0,NULL,NULL
2020-08-06,diario,476,594,346.74082,0,NULL,NULL
2020-08-07,diario,442,557,350.19919,0,NULL,NULL
2020-08-08,diario,405,526,353.67378,0,NULL,NULL
2020-08-09,diario,354,517,357.16438,0,NULL,NULL
2020-08-10,diario,473,501,360.67079,0,NULL,NULL
2020-08-11,diario,411,471,364.19280,0,NULL,NULL
2020-08-12,diario,486,436,367.73020,0,NULL,NULL
2020-08-13,diario,513,441,371.28277,0,NULL,NULL
2020-08-14,diario,490,448,374.85029,0,NULL,NULL
2020-08-15,diario,442,453,378.43252,0,NULL,NULL
2020-08-16,diario,415,462,382.02924,0,NULL,NULL
2020-08-17,diario,447,458,385.64022,0,NULL,NULL
2020-08-18,diario,448,463,389.26521,0,NULL,NULL
2020-08-19,diario,440,457,392.90396,0,NULL,NULL
2020-08-20,diario,427,445,396.55624,0,NULL,NULL
2020-08-21,diario,297,417,400.22177,0,NULL,NULL
2020-08-22,diario,270,392,403.90032,0,NULL,NULL
2020-08-23,diario,378,387,407.59161,0,NULL,NULL
2020-08-24,diario,308,367,411.29538,0,NULL,NULL
2020-08-25,diario,312,348,415.01135,0,NULL,NULL
2020-08-26,diario,453,350,418.73925,0,NULL,NULL
2020-08-27,diario,456,354,422.47881,0,NULL,NULL
2020-08-28,diario,471,379,426.22973,0,NULL,NULL
2020-08-29,diario,376,394,429.99173,0,NULL,NULL
2020-08-30,diario,327,387,433.76452,0,NULL,NULL
2020-08-31,diario,352,393,437.54779,0,NULL,NULL
2020-09-01,diario,396,405,441.34125,0,NULL,NULL
2020-09-02,diario,443,403,445.14459,0,NULL,NULL
2020-09-03,diario,506,411,448.95751,0,NULL,NULL
2020-09-04,diario,495,414,452.77968,0,NULL,NULL
2020-09-05,diario,520,435,456.61079,0,NULL,NULL
2020-09-06,diario,454,453,460.45052,0,NULL,NULL
2020-09-07,diario,430,464,464.29854,0,NULL,NULL
2020-09-08,diario,192,435,468.15453,0,NULL,NULL
2020-09-09,diario,284,412,472.01814,0,NULL,NULL
2020-09-10,diario,364,392,475.88904,0,NULL,NULL
2020-09-11,diario,364,373,479.76689,0,NULL,NULL
2020-09-12,diario,470,366,483.65134,0,NULL,NULL
2020-09-13,diario,446,365,487.54204,0,NULL,NULL
2020-09-14,diario,474,371,491.43865,0,NULL,NULL
2020-09-15,diario,459,409,495.34079,0,NULL,NULL
2020-09-16,diario,362,420,499.24811,0,NULL,NULL
2020-09-17,diario,405,426,503.16025,0,NULL,NULL
2020-09-18,diario,320,420,507.07684,0,NULL,NULL
2020-09-19,diario,364,405,510.99751,0,NULL,NULL
2020-09-20,diario,320,387,514.92187,0,NULL,NULL
2020-09-21,diario,329,366,518.84956,0,NULL,NULL
2020-09-22,diario,348,350,522.78018,0,NULL,NULL
2020-09-23,diario,344,348,526.71336,0,NULL,NULL
2020-09-24,diario,418,349,530.64871,0,NULL,NULL
2020-09-25,diario,326,350,534.58583,0,NULL,NULL
2020-09-26,diario,338,347,538.52433,0,NULL,NULL
2020-09-28,diario,352,351,542.46380,0,NULL,NULL
2020-09-29,diario,331,351,546.40386,0,NULL,NULL
2020-09-30,diario,247,337,550.34408,0,NULL,NULL
2020-10-01,diario,382,342,554.28408,0,NULL,NULL
2020-10-02,diario,349,333,558.22343,0,NULL,NULL
2020-10-03,diario,303,329,562.16172,0,NULL,NULL
2020-10-05,diario,290,322,566.09853,0,NULL,NULL
2020-10-06,diario,308,316,570.03346,0,NULL,NULL
2020-10-07,diario,350,319,573.96607,0,NULL,NULL
2020-10-08,diario,371,337,577.89594,0,NULL,NULL
2020-10-09,diario,349,332,581.82265,0,NULL,NULL
2020-10-10,diario,391,338,585.74577,0,NULL,NULL
2020-10-12,diario,345,344,589.66486,0,NULL,NULL
2020-10-13,diario,260,340,593.57950,0,NULL,NULL
2020-10-14,diario,163,319,597.48924,0,NULL,NULL
2020-10-15,diario,278,309,601.39366,0,NULL,NULL
2020-10-16,diario,274,295,605.29230,0,NULL,NULL
2020-10-17,diario,352,295,609.18473,0,NULL,NULL
2020-10-19,diario,332,287,613.07051,0,NULL,NULL
2020-10-20,diario,277,277,616.94918,0,NULL,NULL
2020-10-21,diario,242,274,620.82031,0,NULL,NULL
2020-10-22,diario,366,303,624.68344,0,NULL,NULL
2020-10-23,diario,328,311,628.53812,0,NULL,NULL
2020-10-24,diario,361,323,632.38391,0,NULL,NULL
2020-10-26,diario,263,310,636.22034,0,NULL,NULL
2020-10-27,diario,383,318,640.04697,0,NULL,NULL
2020-10-28,diario,352,328,643.86334,0,NULL,NULL
2020-10-29,diario,368,346,647.66898,0,NULL,NULL
2020-10-30,diario,386,349,651.46345,0,NULL,NULL
2020-10-31,diario,393,358,655.24629,0,NULL,NULL
2020-11-03,diario,896,435,659.01702,0,NULL,NULL
2020-11-04,diario,331,445,662.77521,0,NULL,NULL
2020-11-05,diario,407,448,666.52037,0,NULL,NULL
2020-11-06,diario,436,460,670.25206,0,NULL,NULL
2020-11-07,diario,473,475,673.96981,0,NULL,NULL
2020-11-09,diario,536,496,677.67315,0,NULL,NULL
2020-11-10,diario,477,508,681.36162,0,NULL,NULL
2020-11-11,diario,736,486,685.03477,0,NULL,NULL
2020-11-12,diario,703,539,688.69212,0,NULL,NULL
2020-11-13,diario,749,588,692.33322,0,NULL,NULL
2020-11-14,diario,715,627,695.95760,0,NULL,NULL
2020-11-16,diario,1508,775,699.56479,0,NULL,NULL
2020-11-17,diario,879,824,703.15434,0,NULL,NULL
2020-11-18,diario,914,887,706.72577,0,NULL,NULL
2020-11-19,diario,1381,979,710.27864,0,NULL,NULL
2020-11-20,diario,1409,1080,713.81248,0,NULL,NULL
2020-11-21,diario,1380,1170,717.32682,0,NULL,NULL
2020-11-22,diario,984,1208,720.82121,0,NULL,NULL
2020-11-23,diario,1339,1184,724.29519,0,NULL,NULL
2020-11-24,diario,1101,1216,727.74830,0,NULL,NULL
2020-11-25,diario,1597,1313,731.18008,0,NULL,NULL
2020-11-26,diario,1604,1345,734.59008,0,NULL,NULL
2020-11-27,diario,1571,1368,737.97783,0,NULL,NULL
2020-11-28,diario,1521,1389,741.34290,0,NULL,NULL
2020-11-29,diario,970,1387,744.68482,0,NULL,NULL
2020-11-30,diario,1254,1374,748.00314,0,NULL,NULL
2020-12-01,diario,1302,1403,751.29742,0,NULL,NULL
2020-12-02,diario,1205,1347,754.56721,0,NULL,NULL
2020-12-03,diario,1380,1315,757.81207,0,NULL,NULL
2020-12-04,diario,1793,1347,761.03154,0,NULL,NULL
2020-12-05,diario,1473,1340,764.22519,0,NULL,NULL
2020-12-06,diario,1137,1364,767.39259,0,NULL,NULL
2020-12-07,diario,1443,1391,770.53328,0,NULL,NULL
2020-12-08,diario,1114,1364,773.64685,0,NULL,NULL
2020-12-09,diario,1431,1396,776.73285,0,NULL,NULL
2020-12-10,diario,1492,1412,779.79085,0,NULL,NULL
2020-12-11,diario,1421,1359,782.82044,0,NULL,NULL
2020-12-13,diario,2269,1473,785.82118,0,NULL,NULL
2020-12-14,diario,864,1434,788.79266,0,NULL,NULL
2020-12-15,diario,909,1358,791.73445,0,NULL,NULL
2020-12-16,diario,1477,1409,794.64614,0,NULL,NULL
2020-12-17,diario,1012,1350,797.52732,0,NULL,NULL
2020-12-18,diario,988,1278,800.37758,0,NULL,NULL
2020-12-19,diario,839,1194,803.19651,0,NULL,NULL
2020-12-20,diario,770,980,805.98372,0,NULL,NULL
2020-12-21,diario,846,978,808.73880,0,NULL,NULL
2020-12-22,diario,821,965,811.46135,0,NULL,NULL
2020-12-23,diario,749,861,814.15099,0,NULL,NULL
2020-12-27,diario,2022,1005,816.80733,0,NULL,NULL
2020-12-28,diario,790,977,819.42999,0,NULL,NULL
2020-12-29,diario,772,968,822.01858,0,NULL,NULL
2020-12-30,diario,817,974,824.57273,0,NULL,NULL
2021-01-02,diario,1797,1110,827.09207,0,NULL,NULL
2021-01-04,diario,726,1097,829.57623,0,NULL,NULL
2021-01-05,diario,744,1096,832.02485,0,NULL,NULL
2021-01-06,diario,790,920,834.43756,0,NULL,NULL
2021-01-07,diario,807,922,836.81403,0,NULL,NULL
2021-01-08,diario,786,924,839.15389,0,NULL,NULL
2021-01-09,diario,644,900,841.45680,0,NULL,NULL
2021-01-11,diario,1111,802,843.72243,0,NULL,NULL
2021-01-12,diario,743,804,845.95043,0,NULL,NULL
2021-01-13,diario,802,812,848.14048,0,NULL,NULL
2021-01-14,diario,876,825,850.29226,0,NULL,NULL
2021-01-15,diario,807,825,852.40543,0,NULL,NULL
2021-01-16,diario,839,832,854.47970,0,NULL,NULL
2021-01-18,diario,786,852,856.51474,0,NULL,NULL
2021-01-19,diario,844,814,858.51026,0,NULL,NULL
2021-01-20,diario,703,809,860.46596,0,NULL,NULL
2021-01-21,diario,496,765,862.38154,0,NULL,NULL
2021-01-22,diario,406,698,864.25671,0,NULL,NULL
2021-01-23,diario,441,645,866.09120,0,NULL,NULL
2021-01-25,diario,591,610,867.88473,0,NULL,NULL
2021-01-26,diario,455,563,869.63702,0,NULL,NULL
2021-01-27,diario,403,500,871.34782,0,NULL,NULL
2021-01-28,diario,447,463,873.01686,0,NULL,NULL
2021-01-29,diario,478,461,874.64389,0,NULL,NULL
2021-01-30,diario,491,473,876.22867,0,NULL,NULL
2021-02-01,diario,805,525,877.77095,0,NULL,NULL
2021-02-02,diario,439,503,879.27050,0,NULL,NULL
2021-02-03,diario,477,506,880.72709,0,NULL,NULL
2021-02-04,diario,485,518,882.14050,0,NULL,NULL
2021-02-05,diario,417,514,883.51052,0,NULL,NULL
2021-02-06,diario,379,499,884.83693,0,NULL,NULL
2021-02-08,diario,448,493,886.11954,0,NULL,NULL
2021-02-09,diario,346,428,887.35814,0,NULL,NULL
2021-02-10,diario,352,415,888.55255,0,NULL,NULL
2021-02-11,diario,405,405,889.70258,0,NULL,NULL
2021-02-12,diario,417,395,890.80806,0,NULL,NULL
2021-02-13,diario,438,398,891.86882,0,NULL,NULL
2021-02-15,diario,609,431,892.88469,0,NULL,NULL
2021-02-16,diario,351,417,893.85552,0,NULL,NULL
2021-02-17,diario,374,421,894.78116,0,NULL,NULL
2021-02-18,diario,437,433,895.66147,0,NULL,NULL
2021-02-19,diario,401,433,896.49631,0,NULL,NULL
2021-02-20,diario,541,451,897.28555,0,NULL,NULL
2021-02-22,diario,1158,553,898.02907,0,NULL,NULL
2021-02-23,diario,834,586,898.72676,0,NULL,NULL
2021-02-24,diario,703,636,899.37850,0,NULL,NULL
2021-02-25,diario,616,670,899.98421,0,NULL,NULL
2021-02-26,diario,919,739,900.54377,0,NULL,NULL
2021-02-27,diario,829,800,901.05712,0,NULL,NULL
2021-03-01,diario,1697,966,901.52416,0,NULL,NULL
2021-03-02,diario,877,925,901.94482,0,NULL,NULL
2021-03-03,diario,892,934,902.31905,0,NULL,NULL
2021-03-04,diario,973,972,902.64678,0,NULL,NULL
2021-03-05,diario,982,1025,902.92796,0,NULL,NULL
2021-03-08,diario,2949,1315,903.16255,0,NULL,NULL
2021-03-09,diario,1105,1354,903.35051,0,NULL,NULL
2021-03-10,diario,1274,1294,903.49181,0,NULL,NULL
2021-03-11,diario,1355,1362,903.58644,0,NULL,NULL
2021-03-12,diario,1525,1452,903.63437,0,NULL,NULL
2021-03-13,diario,1262,1494,903.63560,0,NULL,NULL
2021-03-15,diario,2757,1747,903.59012,0,NULL,NULL
2021-03-16,diario,1213,1499,903.49796,0,NULL,NULL
2021-03-17,diario,1103,1499,903.35911,0,NULL,NULL
2021-03-18,diario,914,1447,903.17360,0,NULL,NULL
2021-03-19,diario,903,1383,902.94147,0,NULL,NULL
2021-03-20,diario,805,1280,902.66273,0,NULL,NULL
2021-03-21,diario,824,1217,902.33745,0,NULL,NULL
2021-03-22,diario,993,965,901.96567,0,NULL,NULL
2021-03-23,diario,822,910,901.54745,0,NULL,NULL
2021-03-24,diario,1078,906,901.08284,0,NULL,NULL
2021-03-25,diario,1135,938,900.57193,0,NULL,NULL
2021-03-26,diario,937,942,900.01480,0,NULL,NULL
2021-03-27,diario,921,959,899.41152,0,NULL,NULL
2021-03-28,diario,824,959,898.76220,0,NULL,NULL
2021-03-29,diario,885,944,898.06692,0,NULL,NULL
2021-03-30,diario,908,956,897.32581,0,NULL,NULL
2021-03-31,diario,793,915,896.53897,0,NULL,NULL
2021-04-01,diario,798,867,895.70653,0,NULL,NULL
2021-04-02,diario,780,845,894.82861,0,NULL,NULL
2021-04-03,diario,702,813,893.90535,0,NULL,NULL
2021-04-05,diario,1252,874,892.93690,0,NULL,NULL
2021-04-06,diario,695,847,891.92339,0,NULL,NULL
2021-04-07,diario,633,808,890.86499,0,NULL,NULL
2021-04-08,diario,658,789,889.76186,0,NULL,NULL
2021-04-09,diario,636,766,888.61417,0,NULL,NULL
2021-04-10,diario,623,743,887.42209,0,NULL,NULL
2021-04-11,diario,654,736,886.18581,0,NULL,NULL
2021-04-12,diario,638,649,884.90551,0,NULL,NULL
2021-04-13,diario,646,642,883.58140,0,NULL,NULL
2021-04-14,diario,580,634,882.21367,0,NULL,NULL
2021-04-15,diario,575,622,880.80254,0,NULL,NULL
2021-04-16,diario,495,602,879.34821,0,NULL,NULL
2021-04-17,diario,477,581,877.85091,0,NULL,NULL
2021-04-18,diario,464,554,876.31087,0,NULL,NULL
2021-04-19,diario,466,529,874.72833,0,NULL,NULL
2021-04-20,diario,493,508,873.10351,0,NULL,NULL
2021-04-21,diario,473,492,871.43668,0,NULL,NULL
2021-04-22,diario,564,491,869.72807,0,NULL,NULL
2021-04-23,diario,489,490,867.97795,0,NULL,NULL
2021-04-24,diario,570,503,866.18659,0,NULL,NULL
2021-04-25,diario,501,508,864.35425,0,NULL,NULL
2021-04-26,diario,561,522,862.48121,0,NULL,NULL
2021-04-27,diario,573,533,860.56775,0,NULL,NULL
2021-04-28,diario,552,545,858.61416,0,NULL,NULL
2021-04-29,diario,527,539,856.62072,0,NULL,NULL
2021-04-30,diario,595,555,854.58775,0,NULL,NULL
2021-05-01,diario,583,556,852.51554,0,NULL,NULL
2021-05-02,diario,504,557,850.40440,0,NULL,NULL
2021-05-03,diario,537,553,848.25465,0,NULL,NULL
2021-05-04,diario,588,556,846.06661,0,NULL,NULL
2021-05-05,diario,576,559,843.84059,0,NULL,NULL
2021-05-06,diario,702,584,841.57694,0,NULL,NULL
2021-05-07,diario,716,601,839.27598,0,NULL,NULL
2021-05-08,diario,721,621,836.93805,0,NULL,NULL
2021-05-09,diario,643,641,834.56351,0,NULL,NULL
2021-05-10,diario,695,663,832.15269,0,NULL,NULL
2021-05-11,diario,697,679,829.70595,0,NULL,NULL
2021-05-12,diario,683,694,827.22365,0,NULL,NULL
2021-05-13,diario,685,692,824.70615,0,NULL,NULL
2021-05-14,diario,688,688,822.15383,0,NULL,NULL
2021-05-15,diario,690,683,819.56704,0,NULL,NULL
2021-05-16,diario,777,703,816.94617,0,NULL,NULL
2021-05-17,diario,756,711,814.29159,0,NULL,NULL
2021-05-18,diario,794,725,811.60369,0,NULL,NULL
2021-05-19,diario,799,742,808.88286,0,NULL,NULL
2021-05-20,diario,877,769,806.12948,0,NULL,NULL
2021-05-21,diario,881,797,803.34396,0,NULL,NULL
2021-05-22,diario,895,826,800.52668,0,NULL,NULL
2021-05-23,diario,829,833,797.67806,0,NULL,NULL
2021-05-24,diario,898,854,794.79850,0,NULL,NULL
2021-05-25,diario,908,870,791.88840,0,NULL,NULL
2021-05-26,diario,983,896,788.94818,0,NULL,NULL
2021-05-27,diario,987,912,785.97826,0,NULL,NULL
2021-05-28,diario,1036,934,782.97904,0,NULL,NULL
2021-05-29,diario,1077,960,779.95097,0,NULL,NULL
2021-05-30,diario,874,967,776.89444,0,NULL,NULL
2021-05-31,diario,835,958,773.80991,0,NULL,NULL
2021-06-01,diario,882,954,770.69778,0,NULL,NULL
2021-06-02,diario,890,941,767.55850,0,NULL,NULL
2021-06-03,diario,884,926,764.39250,0,NULL,NULL
2021-06-04,diario,820,895,761.20022,0,NULL,NULL
2021-06-05,diario,812,857,757.98210,0,NULL,NULL
2021-06-06,diario,810,848,754.73857,0,NULL,NULL
2021-06-07,diario,878,854,751.47008,0,NULL,NULL
2021-06-08,diario,836,848,748.17707,0,NULL,NULL
2021-06-09,diario,919,852,744.86000,0,NULL,NULL
2021-06-10,diario,898,854,741.51931,0,NULL,NULL
2021-06-11,diario,867,860,738.15545,0,NULL,NULL
2021-06-12,diario,859,867,734.76888,0,NULL,NULL
2021-06-13,diario,851,873,731.36004,0,NULL,NULL
2021-06-14,diario,869,872,727.92940,0,NULL,NULL
2021-06-15,diario,881,878,724.47740,0,NULL,NULL
2021-06-16,diario,867,871,721.00451,0,NULL,NULL
2021-06-17,diario,841,863,717.51118,0,NULL,NULL
2021-06-18,diario,832,858,713.99788,0,NULL,NULL
2021-06-19,diario,828,853,710.46505,0,NULL,NULL
2021-06-20,diario,812,848,706.91317,0,NULL,NULL
2021-06-21,diario,806,839,703.34270,0,NULL,NULL
2021-06-22,diario,804,828,699.75409,0,NULL,NULL
2021-06-23,diario,803,818,696.14782,0,NULL,NULL
2021-06-24,diario,801,813,692.52433,0,NULL,NULL
2021-06-25,diario,809,809,688.88411,0,NULL,NULL
2021-06-26,diario,807,806,685.22760,0,NULL,NULL
2021-06-27,diario,779,802,681.55527,0,NULL,NULL
2021-06-28,diario,791,800,677.86759,0,NULL,NULL
2021-06-29,diario,796,798,674.16502,0,NULL,NULL
2021-06-30,diario,788,796,670.44802,0,NULL,NULL
2021-07-01,diario,781,793,666.71705,0,NULL,NULL
2021-07-02,diario,768,788,662.97259,0,NULL,NULL
2021-07-03,diario,774,783,659.21508,0,NULL,NULL
2021-07-04,diario,731,776,655.44499,0,NULL,NULL
2021-07-05,diario,745,769,651.66278,0,NULL,NULL
2021-07-06,diario,764,765,647.86891,0,NULL,NULL
2021-07-07,diario,759,761,644.06384,0,NULL,NULL
2021-07-08,diario,751,756,640.24803,0,NULL,NULL
2021-07-09,diario,769,757,636.42193,0,NULL,NULL
2021-07-10,diario,760,755,632.58600,0,NULL,NULL
2021-07-11,diario,729,754,628.74069,0,NULL,NULL
2021-07-12,diario,743,754,624.88647,0,NULL,NULL
2021-07-13,diario,740,751,621.02377,0,NULL,NULL
2021-07-14,diario,732,747,617.15305,0,NULL,NULL
2021-07-15,diario,726,743,613.27476,0,NULL,NULL
2021-07-16,diario,717,736,609.38935,0,NULL,NULL
2021-07-17,diario,676,724,605.49726,0,NULL,NULL
2021-07-18,diario,640,711,601.59893,0,NULL,NULL
2021-07-19,diario,589,689,597.69481,0,NULL,NULL
2021-07-20,diario,514,657,593.78533,0,NULL,NULL
2021-07-21,diario,510,625,589.87094,0,NULL,NULL
2021-07-22,diario,503,593,585.95208,0,NULL,NULL
2021-07-23,diario,510,564,582.02916,0,NULL,NULL
2021-07-24,diario,491,537,578.10263,0,NULL,NULL
2021-07-25,diario,445,509,574.17291,0,NULL,NULL
2021-07-26,diario,416,485,570.24043,0,NULL,NULL
2021-07-27,diario,440,474,566.30562,0,NULL,NULL
2021-07-28,diario,457,466,562.36889,0,NULL,NULL
2021-07-29,diario,421,455,558.43067,0,NULL,NULL
2021-07-30,diario,418,442,554.49136,0,NULL,NULL
2021-07-31,diario,410,430,550.55139,0,NULL,NULL
2021-08-01,diario,543,NULL,NULL,1,-42.024,1127.366
2021-08-02,diario,539,NULL,NULL,1,-45.963,1123.426
2021-08-03,diario,535,NULL,NULL,1,-49.902,1119.488
2021-08-04,diario,531,NULL,NULL,1,-53.839,1115.551
2021-08-05,diario,527,NULL,NULL,1,-57.774,1111.615
2021-08-06,diario,523,NULL,NULL,1,-61.708,1107.682
2021-08-07,diario,519,NULL,NULL,1,-65.639,1103.751
